"","MosqPerL","WayPt_ID","Address","LatY","LongX","DispX","DispY","Neighborhood","MosqSpp","MosqCount","Date","Day","Month","Year","EpiWeek","Sampledtire","NSampledTires","water_L","no_cover","open.","w_cover","veg_cover.","veg_in_tire","chir","cer","tox","tris","noto","oligo","mites","dyticid","cop","ostra","daph","rubber","inverts","seeds","sticks","man.made","cpm","fpm","leaf","rocks","algae_moss","shells","grass","comments","Buffer","Area_km2","Open.Water","Developed.Open.Space","Developed.Low.Intensity","Developed.Medium.Intensity","Developed.High.Intensity","Barren.Land","Deciduous.Forest","Shrub.Scrub","Grassland.Herbaceous","Pasture.Hay","Cultivated.Crops","Woody.Wetlands","Emergent.Herbaceous.Wetlands","PovPast12M","Unemp","Employed","NoSchool","SomeColleg","AssDegree","Bachelors","Masters","ProfDegree","PhD","Rented_Unocupied","SoldUnocup","OtherVacan","Adj_X","Adj_Y","optional","INLAWeek"
"562",0,"4","Tricou / N. Dorgenois",29.972584,-90.002213,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",0,2018-03-09,9,3,2018,10,5,56,1.86,59,61.36,37,38.64,"n",138,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.6867472192685,1.548,0.7533,2.8998,1.5255,0.2088,0.1521,0.0153,0.0828,0,0,0,0.7074,0.6219,1831,28440,15357,361,1206,1587,9739,4748,2304,1124,148,115,3192,789.27534945102,3319.53018638756,TRUE,1
"563",0,"4","Tricou / N. Dorgenois",29.972584,-90.002213,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-03-09,9,3,2018,10,1,56,1.38,56,58.24,40,41.76,"n",40,0,0,0,0,0,0,0,"n","n","n",0,0.5,0.1,5.3,3.9,23.1,164.3,1.4,59.8,0,0,0,NA,"2km",11.6867472192685,1.548,0.7533,2.8998,1.5255,0.2088,0.1521,0.0153,0.0828,0,0,0,0.7074,0.6219,1831,28440,15357,361,1206,1587,9739,4748,2304,1124,148,115,3192,789.275922893709,3319.53042331072,TRUE,1
"564",0,"4","Tricou / N. Dorgenois",29.972584,-90.002213,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-03-09,9,3,2018,10,2,56,1.51,66.7,69.368,29.3,30.632,"n",12,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,2.3,0,0,0,0,0,0,NA,"2km",11.6867472192685,1.548,0.7533,2.8998,1.5255,0.2088,0.1521,0.0153,0.0828,0,0,0,0.7074,0.6219,1831,28440,15357,361,1206,1587,9739,4748,2304,1124,148,115,3192,789.275741416392,3319.52997472247,TRUE,1
"565",0,"4","Tricou / N. Dorgenois",29.972584,-90.002213,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",0,2018-03-09,9,3,2018,10,3,56,1.89,81.4,84.656,14.6,15.344,"n",21,0,0,0,0,0,0,0,"n","n","n",0,0.2,0.2,0.4,0,4,6,0.8,0.8,0,0,0,NA,"2km",11.6867472192685,1.548,0.7533,2.8998,1.5255,0.2088,0.1521,0.0153,0.0828,0,0,0,0.7074,0.6219,1831,28440,15357,361,1206,1587,9739,4748,2304,1124,148,115,3192,789.275530928346,3319.5306349758,TRUE,1
"566",0,"4","Tricou / N. Dorgenois",29.972584,-90.002213,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-03-09,9,3,2018,10,4,56,1.3,58.7,61.048,37.3,38.952,"n",51,0,0,0,0,0,0,0,"n","n","n",0,0,0,0.6,0,0,7.2,7.3,12,0,0,0,NA,"2km",11.6867472192685,1.548,0.7533,2.8998,1.5255,0.2088,0.1521,0.0153,0.0828,0,0,0,0.7074,0.6219,1831,28440,15357,361,1206,1587,9739,4748,2304,1124,148,115,3192,789.275928695859,3319.5302015424,TRUE,1
"567",0,"4","Tricou / N. Dorgenois",29.972584,-90.002213,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",0,2018-03-09,9,3,2018,10,5,56,1.86,59,61.36,37,38.64,"n",138,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",11.6867472192685,1.548,0.7533,2.8998,1.5255,0.2088,0.1521,0.0153,0.0828,0,0,0,0.7074,0.6219,1831,28440,15357,361,1206,1587,9739,4748,2304,1124,148,115,3192,789.27534364888,3319.53040815588,TRUE,1
"568",0,"5","1021 Egania",29.96142,-90.019951,NA,NA,"Holy Cross","A. aeg",0,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.59539220503,3318.24773518166,TRUE,2
"569",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:00,NA,"Holy Cross","A. aeg",0,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595395087904,3318.24762429855,TRUE,2
"570",1,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:01,NA,"Holy Cross","A. albo",6,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595389322156,3318.24784606478,TRUE,2
"571",11,"5","1021 Egania",29.96142,-90.019951,NA,1899-12-31 00:00:01,"Holy Cross","A. albo",8,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595488755886,3318.24773769191,TRUE,2
"572",0,"5","1021 Egania",29.96142,-90.019951,NA,1899-12-31 00:00:00,"Holy Cross","Cx. salinarius",0,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595295654175,3318.24773267142,TRUE,2
"573",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:01,1899-12-31 00:00:00,"Holy Cross","Cx. salinarius",0,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595292771302,3318.24784355454,TRUE,2
"574",7,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:00,1899-12-31 00:00:01,"Holy Cross","Cx. quinq",38,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595491638761,3318.24762680879,TRUE,2
"575",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:00,1899-12-31 00:00:00,"Holy Cross","Cx. quinq",0,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595298537048,3318.2476217883,TRUE,2
"576",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:01,1899-12-31 00:00:01,"Holy Cross","A. crucians",0,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595485873011,3318.24784857503,TRUE,2
"577",0,"5","1021 Egania",29.96142,-90.019951,NA,1899-12-31 00:00:01,"Holy Cross","A. crucians",0,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595585306741,3318.24774020216,TRUE,2
"578",0,"5","1021 Egania",29.96142,-90.019951,NA,1899-12-31 00:00:00,"Holy Cross","Cx. restuans",0,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595199103318,3318.24773016117,TRUE,2
"579",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:01,NA,"Holy Cross","Cx. restuans",0,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595386439282,3318.2479569479,TRUE,2
"580",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:00,NA,"Holy Cross","Cx. nigripalpus",0,2018-03-14,14,3,2018,11,1,21,5.43,56.4,58.656,39.6,41.344,"n",58,57,3,0,0,280,0,0,"n","n","n",0,0,0,0,0,0,27,0,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595397970777,3318.24751341543,TRUE,2
"581",0,"5","1021 Egania",29.96142,-90.019951,1899-12-31 00:00:00,1899-12-31 00:00:01,"Holy Cross","Cx. nigripalpus",0,2018-03-14,14,3,2018,11,2,21,0.71,96,99.84,0,0,"n",28,1,0,0,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,0,0.7,0.3,0,0,0,0,NA,"2km",12.565537351256,2.3895,0.2322,4.4928,3.1176,1.0575,0,0,0,0,0.0162,0,0,0,1858,26582,19802,343,1409,1160,8124,4009,2244,1103,166,56,3390,787.595588189617,3318.24762931904,TRUE,2
"582",0,"6","Chef and Crowder",30.013988,-89.987961,NA,NA,"East","A. aeg",0,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530775458528,3324.15747679113,TRUE,4
"583",0,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:00,NA,"East","A. aeg",1,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530778377102,3324.15736590574,TRUE,4
"584",118,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:01,NA,"East","A. albo",98,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530772539953,3324.15758767652,TRUE,4
"585",36,"6","Chef and Crowder",30.013988,-89.987961,NA,1899-12-31 00:00:01,"East","A. albo",243,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530871959744,3324.15747933111,TRUE,4
"586",0,"6","Chef and Crowder",30.013988,-89.987961,NA,1899-12-31 00:00:00,"East","Cx. salinarius",0,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530678957313,3324.15747425116,TRUE,4
"587",5,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:01,1899-12-31 00:00:00,"East","Cx. salinarius",35,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530676038739,3324.15758513655,TRUE,4
"588",0,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. quinq",0,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530874878319,3324.15736844571,TRUE,4
"589",0,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:00,1899-12-31 00:00:00,"East","Cx. quinq",2,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530681875886,3324.15736336577,TRUE,4
"590",6,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:01,1899-12-31 00:00:01,"East","A. crucians",5,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530869041168,3324.1575902165,TRUE,4
"591",0,"6","Chef and Crowder",30.013988,-89.987961,NA,1899-12-31 00:00:01,"East","A. crucians",0,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530968460959,3324.15748187108,TRUE,4
"592",2,"6","Chef and Crowder",30.013988,-89.987961,NA,1899-12-31 00:00:00,"East","Cx. restuans",2,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530582456097,3324.15747171119,TRUE,4
"593",0,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:01,NA,"East","Cx. restuans",0,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530769621379,3324.15769856191,TRUE,4
"594",0,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:00,NA,"East","Cx. nigripalpus",0,2018-03-27,27,3,2018,13,1,10,0.83,96,99.84,0,0,"n",337,28,0,1,0,0,4,0,"n","n","n",0,1,3.2,1.1,0,32.7,145.9,0.4,17.9,0,0,0,"vegetation in tire","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530781295677,3324.15725502035,TRUE,4
"595",0,"6","Chef and Crowder",30.013988,-89.987961,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. nigripalpus",0,2018-03-27,27,3,2018,13,2,10,6.72,96,99.84,0,0,"n",18,2,0,0,0,0,1,0,"n","n","n",0,1.4,0,1.5,0,51.4,108.4,13.6,0,0,0,0,"vegetation in tire / LARGE TIRE","2km",12.565537352812,0.6561,0.6579,5.0211,2.0466,1.3851,0.2502,0.0225,0.0396,0.3645,0.0477,0.3807,1.2987,0.3816,1927,26196,19463,376,1378,1273,7737,3870,1997,965,185,82,3527,790.530971379535,3324.15737098569,TRUE,4
"596",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,NA,NA,"East","A. aeg",0,2018-03-27,27,3,2018,13,1,34,0.41,96,99.84,0,0,"n",63,3,0,0,0,0,0,0,"y","y","n",0,0,0,0,0,1.6,2.2,0,21.2,7.3,0.1,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196120838566,3324.23361510768,TRUE,4
"597",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:00,NA,"East","A. aeg",0,2018-03-27,27,3,2018,13,2,34,2.13,96,99.84,0,0,"n",60,5,0,0,0,0,4,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196123773952,3324.23350422139,TRUE,4
"598",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:01,NA,"East","A. aeg",0,2018-03-27,27,3,2018,13,3,34,0.33,96,99.84,0,0,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196117903181,3324.23372599396,TRUE,4
"599",44,"7","McCoy / Old Gentilly",30.014278,-89.970695,NA,1899-12-31 00:00:01,"East","A. albo",18,2018-03-27,27,3,2018,13,1,34,0.41,96,99.84,0,0,"n",63,3,0,0,0,0,0,0,"y","y","n",0,0,0,0,0,1.6,2.2,0,21.2,7.3,0.1,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196217340271,3324.23361766227,TRUE,4
"600",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,NA,1899-12-31 00:00:00,"East","A. albo",0,2018-03-27,27,3,2018,13,2,34,2.13,96,99.84,0,0,"n",60,5,0,0,0,0,4,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196024336863,3324.23361255308,TRUE,4
"601",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:01,1899-12-31 00:00:00,"East","A. albo",0,2018-03-27,27,3,2018,13,3,34,0.33,96,99.84,0,0,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196021401478,3324.23372343936,TRUE,4
"602",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:00,1899-12-31 00:00:01,"East","Cx. salinarius",0,2018-03-27,27,3,2018,13,1,34,0.41,96,99.84,0,0,"n",63,3,0,0,0,0,0,0,"y","y","n",0,0,0,0,0,1.6,2.2,0,21.2,7.3,0.1,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196220275658,3324.23350677599,TRUE,4
"603",3,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:00,1899-12-31 00:00:00,"East","Cx. salinarius",7,2018-03-27,27,3,2018,13,2,34,2.13,96,99.84,0,0,"n",60,5,0,0,0,0,4,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196027272247,3324.2335016668,TRUE,4
"604",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:01,1899-12-31 00:00:01,"East","Cx. salinarius",0,2018-03-27,27,3,2018,13,3,34,0.33,96,99.84,0,0,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196214404885,3324.23372854855,TRUE,4
"605",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,NA,1899-12-31 00:00:01,"East","Cx. quinq",0,2018-03-27,27,3,2018,13,1,34,0.41,96,99.84,0,0,"n",63,3,0,0,0,0,0,0,"y","y","n",0,0,0,0,0,1.6,2.2,0,21.2,7.3,0.1,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196313841975,3324.23362021687,TRUE,4
"606",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,NA,1899-12-31 00:00:00,"East","Cx. quinq",0,2018-03-27,27,3,2018,13,2,34,2.13,96,99.84,0,0,"n",60,5,0,0,0,0,4,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.195927835159,3324.23360999848,TRUE,4
"607",36,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:01,NA,"East","Cx. quinq",12,2018-03-27,27,3,2018,13,3,34,0.33,96,99.84,0,0,"n",0,0,0,0,0,0,0,0,"n","n","n",0,0,0,0,0,0,0,0,0,0,0,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196114967795,3324.23383688024,TRUE,4
"608",0,"7","McCoy / Old Gentilly",30.014278,-89.970695,1899-12-31 00:00:00,NA,"East","A. crucians",0,2018-03-27,27,3,2018,13,1,34,0.41,96,99.84,0,0,"n",63,3,0,0,0,0,0,0,"y","y","n",0,0,0,0,0,1.6,2.2,0,21.2,7.3,0.1,0,NA,"2km",10.9648830711442,0.8028,0.7632,4.7898,1.6704,1.1259,0.4833,0.0423,0.0459,0.4032,0.0252,0.2889,1.4445,0.6624,696,6979,4604,140,486,574,1589,440,104,63,64,0,281,792.196126709337,3324.23339333511,TRUE,4
